"ID_LOGEMENT","DATE_DEBUT","DATE_FIN"
7316,"30/01/2020","01/02/2020"
7317,"05/02/2020","07/02/2020"
7318,"04/02/2020","06/02/2020"
7319,"06/02/2020","08/02/2020"
7320,"01/02/2020","03/02/2020"
7324,"02/02/2020","04/02/2020"
7330,"01/02/2020","03/02/2020"
7331,"04/02/2020","06/02/2020"
7332,"29/01/2020","31/01/2020"
7333,"30/01/2020","01/02/2020"
7349,"04/02/2020","06/02/2020"
7350,"04/02/2020","06/02/2020"
7351,"05/02/2020","07/02/2020"
7352,"05/02/2020","07/02/2020"
7353,"05/02/2020","07/02/2020"
7366,"28/01/2020","30/01/2020"
7370,"29/01/2020","31/01/2020"
7371,"04/02/2020","06/02/2020"
7372,"06/02/2020","08/02/2020"
7373,"28/01/2020","30/01/2020"
7374,"31/01/2020","02/02/2020"
7375,"03/02/2020","05/02/2020"
7390,"31/01/2020","02/02/2020"
7391,"30/01/2020","01/02/2020"
7392,"06/02/2020","08/02/2020"
7393,"31/01/2020","02/02/2020"
7394,"01/02/2020","03/02/2020"
7395,"28/01/2020","30/01/2020"
7396,"29/01/2020","31/01/2020"
7397,"01/02/2020","03/02/2020"
7411,"05/02/2020","07/02/2020"
7412,"06/02/2020","08/02/2020"
7413,"03/02/2020","05/02/2020"
7414,"06/02/2020","08/02/2020"
7415,"29/01/2020","31/01/2020"
7416,"02/02/2020","04/02/2020"
7417,"04/02/2020","06/02/2020"
7418,"01/02/2020","03/02/2020"
7419,"05/02/2020","07/02/2020"
7420,"29/01/2020","31/01/2020"
7422,"28/01/2020","30/01/2020"
7424,"31/01/2020","02/02/2020"
7426,"05/02/2020","07/02/2020"
7428,"04/02/2020","06/02/2020"
7440,"02/02/2020","04/02/2020"
7449,"28/01/2020","30/01/2020"
7450,"02/02/2020","04/02/2020"
7451,"04/02/2020","06/02/2020"
7454,"31/01/2020","02/02/2020"
7455,"06/02/2020","08/02/2020"
7456,"03/02/2020","05/02/2020"
7457,"03/02/2020","05/02/2020"
7466,"31/01/2020","02/02/2020"
7467,"30/01/2020","01/02/2020"
7468,"06/02/2020","08/02/2020"
7469,"02/02/2020","04/02/2020"
7470,"03/02/2020","05/02/2020"
7472,"31/01/2020","02/02/2020"
7473,"31/01/2020","02/02/2020"
7476,"31/01/2020","02/02/2020"
7477,"06/02/2020","08/02/2020"
7503,"02/02/2020","04/02/2020"
7504,"06/02/2020","08/02/2020"
7524,"28/01/2020","30/01/2020"
7525,"30/01/2020","01/02/2020"
7526,"28/01/2020","30/01/2020"
7527,"30/01/2020","01/02/2020"
7534,"04/02/2020","06/02/2020"
7535,"02/02/2020","04/02/2020"
7536,"30/01/2020","01/02/2020"
7537,"29/01/2020","31/01/2020"
7538,"31/01/2020","02/02/2020"
7539,"05/02/2020","07/02/2020"
7540,"05/02/2020","07/02/2020"
7541,"31/01/2020","02/02/2020"
7542,"29/01/2020","31/01/2020"
7543,"06/02/2020","08/02/2020"
7544,"31/01/2020","02/02/2020"
7560,"03/02/2020","05/02/2020"
7561,"30/01/2020","01/02/2020"
7562,"03/02/2020","05/02/2020"
7563,"30/01/2020","01/02/2020"
7564,"29/01/2020","31/01/2020"
7565,"30/01/2020","01/02/2020"
7596,"01/02/2020","03/02/2020"
7597,"03/02/2020","05/02/2020"
7598,"01/02/2020","03/02/2020"
7599,"29/01/2020","31/01/2020"
7600,"06/02/2020","08/02/2020"
7607,"05/02/2020","07/02/2020"
7608,"29/01/2020","31/01/2020"
7609,"04/02/2020","06/02/2020"
7610,"30/01/2020","01/02/2020"
7611,"30/01/2020","01/02/2020"
7618,"06/02/2020","08/02/2020"
7619,"05/02/2020","07/02/2020"
7620,"29/01/2020","31/01/2020"
7631,"29/01/2020","31/01/2020"
7640,"30/01/2020","01/02/2020"
7647,"05/02/2020","07/02/2020"
7660,"29/01/2020","31/01/2020"
7661,"02/02/2020","04/02/2020"
7662,"29/01/2020","31/01/2020"
7663,"01/02/2020","03/02/2020"
7664,"05/02/2020","07/02/2020"
7665,"03/02/2020","05/02/2020"
7666,"28/01/2020","30/01/2020"
7671,"28/01/2020","30/01/2020"
7687,"29/01/2020","31/01/2020"
7688,"03/02/2020","05/02/2020"
7689,"04/02/2020","06/02/2020"
7690,"29/01/2020","31/01/2020"
7691,"29/01/2020","31/01/2020"
7692,"04/02/2020","06/02/2020"
7696,"31/01/2020","02/02/2020"
7698,"03/02/2020","05/02/2020"
7699,"06/02/2020","08/02/2020"
7700,"29/01/2020","31/01/2020"
7702,"05/02/2020","07/02/2020"
7703,"29/01/2020","31/01/2020"
7704,"31/01/2020","02/02/2020"
7705,"02/02/2020","04/02/2020"
7722,"29/01/2020","31/01/2020"
7723,"04/02/2020","06/02/2020"
7724,"02/02/2020","04/02/2020"
7725,"06/02/2020","08/02/2020"
7757,"02/02/2020","04/02/2020"
7758,"01/02/2020","03/02/2020"
7761,"31/01/2020","02/02/2020"
7762,"01/02/2020","03/02/2020"
7763,"05/02/2020","07/02/2020"
7764,"31/01/2020","02/02/2020"
7765,"04/02/2020","06/02/2020"
7766,"01/02/2020","03/02/2020"
7767,"30/01/2020","01/02/2020"
7773,"06/02/2020","08/02/2020"
7780,"03/02/2020","05/02/2020"
7781,"30/01/2020","01/02/2020"
7782,"28/01/2020","30/01/2020"
7783,"30/01/2020","01/02/2020"
7793,"01/02/2020","03/02/2020"
7794,"29/01/2020","31/01/2020"
7795,"04/02/2020","06/02/2020"
7796,"06/02/2020","08/02/2020"
7810,"28/01/2020","30/01/2020"
7811,"03/02/2020","05/02/2020"
7822,"30/01/2020","01/02/2020"
7823,"05/02/2020","07/02/2020"
7824,"31/01/2020","02/02/2020"
7825,"04/02/2020","06/02/2020"
7835,"01/02/2020","03/02/2020"
7836,"29/01/2020","31/01/2020"
7837,"03/02/2020","05/02/2020"
7850,"29/01/2020","31/01/2020"
7851,"30/01/2020","01/02/2020"
7852,"04/02/2020","06/02/2020"
7870,"06/02/2020","08/02/2020"
7871,"30/01/2020","01/02/2020"
7872,"29/01/2020","31/01/2020"
7873,"06/02/2020","08/02/2020"
7874,"31/01/2020","02/02/2020"
7875,"29/01/2020","31/01/2020"
7876,"31/01/2020","02/02/2020"
7877,"28/01/2020","30/01/2020"
7897,"05/02/2020","07/02/2020"
7898,"06/02/2020","08/02/2020"
7905,"02/02/2020","04/02/2020"
7915,"01/02/2020","03/02/2020"
7916,"02/02/2020","04/02/2020"
7917,"06/02/2020","08/02/2020"
7918,"30/01/2020","01/02/2020"
7923,"03/02/2020","05/02/2020"
7924,"29/01/2020","31/01/2020"
7925,"05/02/2020","07/02/2020"
7928,"04/02/2020","06/02/2020"
7929,"30/01/2020","01/02/2020"
7930,"29/01/2020","31/01/2020"
7931,"31/01/2020","02/02/2020"
7932,"28/01/2020","30/01/2020"
7934,"01/02/2020","03/02/2020"
7935,"30/01/2020","01/02/2020"
7936,"31/01/2020","02/02/2020"
7937,"30/01/2020","01/02/2020"
7938,"28/01/2020","30/01/2020"
7939,"03/02/2020","05/02/2020"
7957,"30/01/2020","01/02/2020"
7958,"01/02/2020","03/02/2020"
7959,"29/01/2020","31/01/2020"
7969,"29/01/2020","31/01/2020"
7970,"31/01/2020","02/02/2020"
7971,"03/02/2020","05/02/2020"
7974,"29/01/2020","31/01/2020"
7979,"28/01/2020","30/01/2020"
7980,"02/02/2020","04/02/2020"
7981,"01/02/2020","03/02/2020"
7982,"05/02/2020","07/02/2020"
7983,"01/02/2020","03/02/2020"
8004,"03/02/2020","05/02/2020"
8005,"31/01/2020","02/02/2020"
8006,"03/02/2020","05/02/2020"
8007,"04/02/2020","06/02/2020"
8009,"05/02/2020","07/02/2020"
8010,"06/02/2020","08/02/2020"
8022,"04/02/2020","06/02/2020"
8023,"04/02/2020","06/02/2020"
8024,"31/01/2020","02/02/2020"
8025,"29/01/2020","31/01/2020"
8037,"06/02/2020","08/02/2020"
8038,"01/02/2020","03/02/2020"
8039,"30/01/2020","01/02/2020"
8040,"30/01/2020","01/02/2020"
8041,"02/02/2020","04/02/2020"
8068,"04/02/2020","06/02/2020"
8069,"06/02/2020","08/02/2020"
8070,"29/01/2020","31/01/2020"
8071,"02/02/2020","04/02/2020"
8072,"30/01/2020","01/02/2020"
8073,"01/02/2020","03/02/2020"
8074,"29/01/2020","31/01/2020"
8080,"02/02/2020","04/02/2020"
8081,"30/01/2020","01/02/2020"
8082,"28/01/2020","30/01/2020"
8099,"31/01/2020","02/02/2020"
8100,"02/02/2020","04/02/2020"
8101,"31/01/2020","02/02/2020"
8102,"29/01/2020","31/01/2020"
8103,"30/01/2020","01/02/2020"
8110,"28/01/2020","30/01/2020"
8111,"05/02/2020","07/02/2020"
8112,"04/02/2020","06/02/2020"
8113,"04/02/2020","06/02/2020"
8114,"30/01/2020","01/02/2020"
8115,"04/02/2020","06/02/2020"
8120,"29/01/2020","31/01/2020"
8144,"29/01/2020","31/01/2020"
8146,"06/02/2020","08/02/2020"
8147,"05/02/2020","07/02/2020"
8148,"29/01/2020","31/01/2020"
8149,"02/02/2020","04/02/2020"
8150,"02/02/2020","04/02/2020"
8151,"06/02/2020","08/02/2020"
8167,"28/01/2020","30/01/2020"
8168,"06/02/2020","08/02/2020"
8169,"06/02/2020","08/02/2020"
8170,"31/01/2020","02/02/2020"
8171,"31/01/2020","02/02/2020"
8172,"05/02/2020","07/02/2020"
8173,"29/01/2020","31/01/2020"
8190,"05/02/2020","07/02/2020"
8191,"29/01/2020","31/01/2020"
8192,"05/02/2020","07/02/2020"
8193,"01/02/2020","03/02/2020"
8194,"29/01/2020","31/01/2020"
8195,"05/02/2020","07/02/2020"
8196,"31/01/2020","02/02/2020"
8197,"28/01/2020","30/01/2020"
8216,"06/02/2020","08/02/2020"
8217,"29/01/2020","31/01/2020"
8218,"30/01/2020","01/02/2020"
8219,"29/01/2020","31/01/2020"
8220,"02/02/2020","04/02/2020"
8223,"05/02/2020","07/02/2020"
8224,"05/02/2020","07/02/2020"
8225,"30/01/2020","01/02/2020"
8226,"31/01/2020","02/02/2020"
8231,"29/01/2020","31/01/2020"
8232,"02/02/2020","04/02/2020"
8233,"02/02/2020","04/02/2020"
8234,"06/02/2020","08/02/2020"
8243,"30/01/2020","01/02/2020"
8250,"05/02/2020","07/02/2020"
8251,"01/02/2020","03/02/2020"
8252,"31/01/2020","02/02/2020"
8253,"29/01/2020","31/01/2020"
8263,"31/01/2020","02/02/2020"
8264,"02/02/2020","04/02/2020"
8265,"02/02/2020","04/02/2020"
8267,"06/02/2020","08/02/2020"
8268,"03/02/2020","05/02/2020"
8272,"29/01/2020","31/01/2020"
8273,"30/01/2020","01/02/2020"
8301,"02/02/2020","04/02/2020"
8302,"05/02/2020","07/02/2020"
8303,"02/02/2020","04/02/2020"
8320,"06/02/2020","08/02/2020"
8321,"28/01/2020","30/01/2020"
8324,"01/02/2020","03/02/2020"
8325,"06/02/2020","08/02/2020"
8327,"28/01/2020","30/01/2020"
8328,"03/02/2020","05/02/2020"
8329,"31/01/2020","02/02/2020"
8330,"06/02/2020","08/02/2020"
8331,"30/01/2020","01/02/2020"
8332,"05/02/2020","07/02/2020"
8333,"03/02/2020","05/02/2020"
8354,"05/02/2020","07/02/2020"
8355,"06/02/2020","08/02/2020"
8356,"04/02/2020","06/02/2020"
8357,"01/02/2020","03/02/2020"
8358,"28/01/2020","30/01/2020"
8359,"29/01/2020","31/01/2020"
8360,"01/02/2020","03/02/2020"
8362,"30/01/2020","01/02/2020"
8363,"30/01/2020","01/02/2020"
8389,"28/01/2020","30/01/2020"
8392,"31/01/2020","02/02/2020"
8393,"28/01/2020","30/01/2020"
8394,"31/01/2020","02/02/2020"
8395,"29/01/2020","31/01/2020"
8396,"28/01/2020","30/01/2020"
8397,"31/01/2020","02/02/2020"
8402,"31/01/2020","02/02/2020"
8404,"30/01/2020","01/02/2020"
8405,"05/02/2020","07/02/2020"
8406,"05/02/2020","07/02/2020"
8407,"06/02/2020","08/02/2020"
8408,"02/02/2020","04/02/2020"
8409,"06/02/2020","08/02/2020"
8410,"29/01/2020","31/01/2020"
8411,"01/02/2020","03/02/2020"
8412,"03/02/2020","05/02/2020"
8419,"30/01/2020","01/02/2020"
8420,"06/02/2020","08/02/2020"
8421,"02/02/2020","04/02/2020"
8422,"03/02/2020","05/02/2020"
8423,"05/02/2020","07/02/2020"
8424,"06/02/2020","08/02/2020"
8441,"30/01/2020","01/02/2020"
8442,"28/01/2020","30/01/2020"
8443,"28/01/2020","30/01/2020"
8452,"05/02/2020","07/02/2020"
8453,"04/02/2020","06/02/2020"
8454,"31/01/2020","02/02/2020"
8455,"28/01/2020","30/01/2020"
8456,"02/02/2020","04/02/2020"
8457,"30/01/2020","01/02/2020"
8458,"03/02/2020","05/02/2020"
8459,"01/02/2020","03/02/2020"
8460,"03/02/2020","05/02/2020"
8461,"03/02/2020","05/02/2020"
8467,"04/02/2020","06/02/2020"
8483,"01/02/2020","03/02/2020"
8484,"04/02/2020","06/02/2020"
8486,"06/02/2020","08/02/2020"
8506,"30/01/2020","01/02/2020"
8507,"04/02/2020","06/02/2020"
8508,"01/02/2020","03/02/2020"
8509,"01/02/2020","03/02/2020"
8510,"05/02/2020","07/02/2020"
8511,"06/02/2020","08/02/2020"
8512,"02/02/2020","04/02/2020"
8513,"06/02/2020","08/02/2020"
8514,"30/01/2020","01/02/2020"
8531,"31/01/2020","02/02/2020"
8532,"28/01/2020","30/01/2020"
8533,"29/01/2020","31/01/2020"
8534,"06/02/2020","08/02/2020"
8535,"01/02/2020","03/02/2020"
8536,"02/02/2020","04/02/2020"
8537,"01/02/2020","03/02/2020"
8538,"06/02/2020","08/02/2020"
8559,"03/02/2020","05/02/2020"
8560,"29/01/2020","31/01/2020"
8561,"30/01/2020","01/02/2020"
8563,"02/02/2020","04/02/2020"
8564,"30/01/2020","01/02/2020"
8565,"03/02/2020","05/02/2020"
8566,"31/01/2020","02/02/2020"
8567,"06/02/2020","08/02/2020"
8574,"31/01/2020","02/02/2020"
8575,"03/02/2020","05/02/2020"
8576,"29/01/2020","31/01/2020"
8577,"29/01/2020","31/01/2020"
8579,"31/01/2020","02/02/2020"
8580,"28/01/2020","30/01/2020"
8581,"28/01/2020","30/01/2020"
8582,"03/02/2020","05/02/2020"
8599,"01/02/2020","03/02/2020"
8600,"29/01/2020","31/01/2020"
8601,"05/02/2020","07/02/2020"
8615,"28/01/2020","30/01/2020"
8616,"06/02/2020","08/02/2020"
8617,"03/02/2020","05/02/2020"
8618,"03/02/2020","05/02/2020"
8619,"04/02/2020","06/02/2020"
8620,"02/02/2020","04/02/2020"
8621,"31/01/2020","02/02/2020"
8626,"05/02/2020","07/02/2020"
8627,"04/02/2020","06/02/2020"
8628,"28/01/2020","30/01/2020"
8629,"31/01/2020","02/02/2020"
8630,"03/02/2020","05/02/2020"
8631,"02/02/2020","04/02/2020"
8632,"31/01/2020","02/02/2020"
8633,"03/02/2020","05/02/2020"
8634,"01/02/2020","03/02/2020"
8635,"28/01/2020","30/01/2020"
8636,"04/02/2020","06/02/2020"
8653,"06/02/2020","08/02/2020"
8654,"04/02/2020","06/02/2020"
8655,"05/02/2020","07/02/2020"
8656,"30/01/2020","01/02/2020"
8657,"04/02/2020","06/02/2020"
8658,"03/02/2020","05/02/2020"
8666,"06/02/2020","08/02/2020"
8667,"30/01/2020","01/02/2020"
8678,"02/02/2020","04/02/2020"
8679,"28/01/2020","30/01/2020"
8680,"28/01/2020","30/01/2020"
8681,"01/02/2020","03/02/2020"
8682,"03/02/2020","05/02/2020"
8683,"06/02/2020","08/02/2020"
8685,"06/02/2020","08/02/2020"
8686,"05/02/2020","07/02/2020"
8687,"02/02/2020","04/02/2020"
8703,"01/02/2020","03/02/2020"
8704,"03/02/2020","05/02/2020"
8705,"29/01/2020","31/01/2020"
8706,"04/02/2020","06/02/2020"
8710,"04/02/2020","06/02/2020"
8725,"02/02/2020","04/02/2020"
8732,"01/02/2020","03/02/2020"
8733,"31/01/2020","02/02/2020"
8734,"05/02/2020","07/02/2020"
8735,"29/01/2020","31/01/2020"
8736,"29/01/2020","31/01/2020"
8737,"30/01/2020","01/02/2020"
8738,"31/01/2020","02/02/2020"
8739,"06/02/2020","08/02/2020"
8749,"04/02/2020","06/02/2020"
8750,"01/02/2020","03/02/2020"
8751,"02/02/2020","04/02/2020"
8756,"31/01/2020","02/02/2020"
8757,"29/01/2020","31/01/2020"
8759,"29/01/2020","31/01/2020"
8760,"04/02/2020","06/02/2020"
8761,"05/02/2020","07/02/2020"
8762,"30/01/2020","01/02/2020"
8773,"29/01/2020","31/01/2020"
8774,"05/02/2020","07/02/2020"
8775,"03/02/2020","05/02/2020"
8776,"28/01/2020","30/01/2020"
8779,"29/01/2020","31/01/2020"
8780,"28/01/2020","30/01/2020"
8782,"05/02/2020","07/02/2020"
8783,"28/01/2020","30/01/2020"
8784,"30/01/2020","01/02/2020"
8814,"30/01/2020","01/02/2020"
8815,"30/01/2020","01/02/2020"
8816,"06/02/2020","08/02/2020"
8817,"31/01/2020","02/02/2020"
8818,"31/01/2020","02/02/2020"
8819,"31/01/2020","02/02/2020"
8820,"03/02/2020","05/02/2020"
8821,"28/01/2020","30/01/2020"
8822,"04/02/2020","06/02/2020"
8823,"31/01/2020","02/02/2020"
8837,"31/01/2020","02/02/2020"
8838,"02/02/2020","04/02/2020"
8839,"06/02/2020","08/02/2020"
8840,"01/02/2020","03/02/2020"
8861,"01/02/2020","03/02/2020"
8862,"06/02/2020","08/02/2020"
8863,"06/02/2020","08/02/2020"
8864,"01/02/2020","03/02/2020"
8865,"01/02/2020","03/02/2020"
8866,"31/01/2020","02/02/2020"
8867,"31/01/2020","02/02/2020"
8872,"31/01/2020","02/02/2020"
8874,"03/02/2020","05/02/2020"
8875,"01/02/2020","03/02/2020"
8876,"04/02/2020","06/02/2020"
8882,"31/01/2020","02/02/2020"
8883,"01/02/2020","03/02/2020"
8887,"01/02/2020","03/02/2020"
8888,"04/02/2020","06/02/2020"
8889,"04/02/2020","06/02/2020"
8890,"06/02/2020","08/02/2020"
8892,"01/02/2020","03/02/2020"
8893,"06/02/2020","08/02/2020"
8894,"05/02/2020","07/02/2020"
8895,"28/01/2020","30/01/2020"
8901,"03/02/2020","05/02/2020"
8902,"30/01/2020","01/02/2020"
8903,"30/01/2020","01/02/2020"
8904,"28/01/2020","30/01/2020"
8905,"03/02/2020","05/02/2020"
8907,"31/01/2020","02/02/2020"
8908,"05/02/2020","07/02/2020"
8920,"04/02/2020","06/02/2020"
8921,"01/02/2020","03/02/2020"
8922,"02/02/2020","04/02/2020"
8939,"06/02/2020","08/02/2020"
8940,"01/02/2020","03/02/2020"
8941,"30/01/2020","01/02/2020"
8942,"28/01/2020","30/01/2020"
8943,"06/02/2020","08/02/2020"
8944,"30/01/2020","01/02/2020"
8946,"30/01/2020","01/02/2020"
8947,"31/01/2020","02/02/2020"
8948,"30/01/2020","01/02/2020"
8968,"02/02/2020","04/02/2020"
8969,"28/01/2020","30/01/2020"
8970,"01/02/2020","03/02/2020"
8971,"06/02/2020","08/02/2020"
8972,"04/02/2020","06/02/2020"
8986,"29/01/2020","31/01/2020"
8987,"06/02/2020","08/02/2020"
8988,"30/01/2020","01/02/2020"
8989,"28/01/2020","30/01/2020"
8990,"31/01/2020","02/02/2020"
8991,"31/01/2020","02/02/2020"
8992,"03/02/2020","05/02/2020"
8993,"02/02/2020","04/02/2020"
8994,"06/02/2020","08/02/2020"
8995,"01/02/2020","03/02/2020"
9002,"01/02/2020","03/02/2020"
9010,"01/02/2020","03/02/2020"
9011,"04/02/2020","06/02/2020"
9012,"31/01/2020","02/02/2020"
9017,"02/02/2020","04/02/2020"
9018,"03/02/2020","05/02/2020"
9019,"30/01/2020","01/02/2020"
9020,"01/02/2020","03/02/2020"
9021,"05/02/2020","07/02/2020"
9041,"31/01/2020","02/02/2020"
9042,"06/02/2020","08/02/2020"
9043,"28/01/2020","30/01/2020"
9044,"02/02/2020","04/02/2020"
9045,"03/02/2020","05/02/2020"
9051,"31/01/2020","02/02/2020"
9053,"05/02/2020","07/02/2020"
9059,"03/02/2020","05/02/2020"
9060,"29/01/2020","31/01/2020"
9061,"29/01/2020","31/01/2020"
9062,"06/02/2020","08/02/2020"
9063,"28/01/2020","30/01/2020"
9064,"03/02/2020","05/02/2020"
9065,"29/01/2020","31/01/2020"
9066,"28/01/2020","30/01/2020"
9067,"06/02/2020","08/02/2020"
9084,"31/01/2020","02/02/2020"
9085,"29/01/2020","31/01/2020"
9086,"06/02/2020","08/02/2020"
9087,"28/01/2020","30/01/2020"
9088,"04/02/2020","06/02/2020"
9089,"30/01/2020","01/02/2020"
9090,"31/01/2020","02/02/2020"
9091,"29/01/2020","31/01/2020"
9092,"29/01/2020","31/01/2020"
9093,"02/02/2020","04/02/2020"
9094,"04/02/2020","06/02/2020"
9109,"30/01/2020","01/02/2020"
9110,"06/02/2020","08/02/2020"
9111,"05/02/2020","07/02/2020"
9112,"03/02/2020","05/02/2020"
9113,"28/01/2020","30/01/2020"
9115,"04/02/2020","06/02/2020"
9116,"05/02/2020","07/02/2020"
9117,"30/01/2020","01/02/2020"
9128,"29/01/2020","31/01/2020"
9129,"28/01/2020","30/01/2020"
9130,"04/02/2020","06/02/2020"
9131,"06/02/2020","08/02/2020"
9137,"01/02/2020","03/02/2020"
9162,"03/02/2020","05/02/2020"
9163,"03/02/2020","05/02/2020"
9167,"06/02/2020","08/02/2020"
9168,"29/01/2020","31/01/2020"
9174,"30/01/2020","01/02/2020"
9175,"05/02/2020","07/02/2020"
9177,"05/02/2020","07/02/2020"
9187,"06/02/2020","08/02/2020"
9188,"04/02/2020","06/02/2020"
9189,"28/01/2020","30/01/2020"
9190,"29/01/2020","31/01/2020"
9191,"04/02/2020","06/02/2020"
9192,"31/01/2020","02/02/2020"
9199,"31/01/2020","02/02/2020"
9200,"30/01/2020","01/02/2020"
9201,"06/02/2020","08/02/2020"
9205,"01/02/2020","03/02/2020"
9208,"31/01/2020","02/02/2020"
9225,"28/01/2020","30/01/2020"
9226,"30/01/2020","01/02/2020"
9227,"31/01/2020","02/02/2020"
9228,"04/02/2020","06/02/2020"
9229,"29/01/2020","31/01/2020"
9231,"30/01/2020","01/02/2020"
9252,"01/02/2020","03/02/2020"
9253,"28/01/2020","30/01/2020"
9254,"30/01/2020","01/02/2020"
9255,"29/01/2020","31/01/2020"
9256,"04/02/2020","06/02/2020"
9257,"06/02/2020","08/02/2020"
9258,"02/02/2020","04/02/2020"
9259,"01/02/2020","03/02/2020"
9277,"06/02/2020","08/02/2020"
9278,"31/01/2020","02/02/2020"
9279,"29/01/2020","31/01/2020"
9280,"05/02/2020","07/02/2020"
9281,"02/02/2020","04/02/2020"
9282,"04/02/2020","06/02/2020"
9284,"02/02/2020","04/02/2020"
9297,"30/01/2020","01/02/2020"
9298,"29/01/2020","31/01/2020"
9299,"01/02/2020","03/02/2020"
9300,"04/02/2020","06/02/2020"
9303,"02/02/2020","04/02/2020"
9304,"03/02/2020","05/02/2020"
9305,"02/02/2020","04/02/2020"
9308,"01/02/2020","03/02/2020"
9309,"29/01/2020","31/01/2020"
9310,"01/02/2020","03/02/2020"
9311,"04/02/2020","06/02/2020"
9312,"30/01/2020","01/02/2020"
9313,"05/02/2020","07/02/2020"
9314,"06/02/2020","08/02/2020"
9323,"28/01/2020","30/01/2020"
9329,"02/02/2020","04/02/2020"
9330,"02/02/2020","04/02/2020"
9331,"28/01/2020","30/01/2020"
9332,"04/02/2020","06/02/2020"
9341,"30/01/2020","01/02/2020"
9342,"31/01/2020","02/02/2020"
9343,"04/02/2020","06/02/2020"
9344,"02/02/2020","04/02/2020"
9346,"04/02/2020","06/02/2020"
9348,"02/02/2020","04/02/2020"
9349,"01/02/2020","03/02/2020"
9350,"03/02/2020","05/02/2020"
9351,"02/02/2020","04/02/2020"
9375,"04/02/2020","06/02/2020"
9376,"06/02/2020","08/02/2020"
9377,"28/01/2020","30/01/2020"
9378,"01/02/2020","03/02/2020"
9398,"30/01/2020","01/02/2020"
9399,"28/01/2020","30/01/2020"
9407,"03/02/2020","05/02/2020"
9408,"29/01/2020","31/01/2020"
9409,"01/02/2020","03/02/2020"
9410,"03/02/2020","05/02/2020"
9411,"05/02/2020","07/02/2020"
9412,"05/02/2020","07/02/2020"
9413,"29/01/2020","31/01/2020"
9434,"29/01/2020","31/01/2020"
9435,"02/02/2020","04/02/2020"
9437,"03/02/2020","05/02/2020"
9438,"04/02/2020","06/02/2020"
9439,"31/01/2020","02/02/2020"
9440,"31/01/2020","02/02/2020"
9479,"03/02/2020","05/02/2020"
9482,"29/01/2020","31/01/2020"
9484,"31/01/2020","02/02/2020"
9485,"05/02/2020","07/02/2020"
9486,"02/02/2020","04/02/2020"
9487,"04/02/2020","06/02/2020"
9488,"29/01/2020","31/01/2020"
9489,"01/02/2020","03/02/2020"
9490,"31/01/2020","02/02/2020"
9495,"03/02/2020","05/02/2020"
9500,"02/02/2020","04/02/2020"
9508,"01/02/2020","03/02/2020"
9509,"04/02/2020","06/02/2020"
9510,"29/01/2020","31/01/2020"
9511,"01/02/2020","03/02/2020"
9523,"06/02/2020","08/02/2020"
9524,"30/01/2020","01/02/2020"
9539,"30/01/2020","01/02/2020"
9540,"06/02/2020","08/02/2020"
9541,"28/01/2020","30/01/2020"
9542,"03/02/2020","05/02/2020"
9543,"29/01/2020","31/01/2020"
9544,"04/02/2020","06/02/2020"
9545,"01/02/2020","03/02/2020"
9546,"06/02/2020","08/02/2020"
9552,"30/01/2020","01/02/2020"
9553,"05/02/2020","07/02/2020"
9554,"31/01/2020","02/02/2020"
9561,"30/01/2020","01/02/2020"
9562,"06/02/2020","08/02/2020"
9563,"01/02/2020","03/02/2020"
9564,"31/01/2020","02/02/2020"
9565,"29/01/2020","31/01/2020"
9566,"29/01/2020","31/01/2020"
9567,"06/02/2020","08/02/2020"
9584,"31/01/2020","02/02/2020"
9585,"04/02/2020","06/02/2020"
9586,"03/02/2020","05/02/2020"
9591,"05/02/2020","07/02/2020"
9596,"04/02/2020","06/02/2020"
9597,"05/02/2020","07/02/2020"
9598,"05/02/2020","07/02/2020"
9607,"28/01/2020","30/01/2020"
9608,"02/02/2020","04/02/2020"
9614,"28/01/2020","30/01/2020"
9615,"31/01/2020","02/02/2020"
9616,"31/01/2020","02/02/2020"
9617,"01/02/2020","03/02/2020"
9618,"04/02/2020","06/02/2020"
9619,"03/02/2020","05/02/2020"
9620,"01/02/2020","03/02/2020"
9621,"30/01/2020","01/02/2020"
9631,"01/02/2020","03/02/2020"
9632,"05/02/2020","07/02/2020"
9633,"06/02/2020","08/02/2020"
9636,"01/02/2020","03/02/2020"
9637,"30/01/2020","01/02/2020"
9638,"04/02/2020","06/02/2020"
9639,"04/02/2020","06/02/2020"
9673,"06/02/2020","08/02/2020"
9674,"30/01/2020","01/02/2020"
9675,"06/02/2020","08/02/2020"
9692,"01/02/2020","03/02/2020"
9700,"01/02/2020","03/02/2020"
9701,"06/02/2020","08/02/2020"
9702,"02/02/2020","04/02/2020"
9703,"04/02/2020","06/02/2020"
9707,"06/02/2020","08/02/2020"
9708,"28/01/2020","30/01/2020"
9709,"06/02/2020","08/02/2020"
9710,"30/01/2020","01/02/2020"
9711,"06/02/2020","08/02/2020"
9712,"05/02/2020","07/02/2020"
9714,"30/01/2020","01/02/2020"
9715,"30/01/2020","01/02/2020"
9716,"05/02/2020","07/02/2020"
9717,"06/02/2020","08/02/2020"
9730,"02/02/2020","04/02/2020"
9731,"06/02/2020","08/02/2020"
9732,"02/02/2020","04/02/2020"
9733,"02/02/2020","04/02/2020"
9734,"29/01/2020","31/01/2020"
9735,"30/01/2020","01/02/2020"
9736,"01/02/2020","03/02/2020"
