"ID_SOIREE","ID_FESTIVAL","DATE_SOIREE","STATUT"
6405,851,"24-03-2020","Disponible"
6406,851,"25-03-2020","Disponible"
6407,851,"26-03-2020","Disponible"
6408,851,"27-03-2020","Disponible"
6409,851,"28-03-2020","Disponible"
6410,851,"29-03-2020","Disponible"
6411,851,"30-03-2020","Disponible"
6412,852,"05-07-2020","Disponible"
6413,852,"06-07-2020","Disponible"
6414,853,"05-07-2020","Disponible"
6415,853,"06-07-2020","Disponible"
6416,854,"12-07-2020","Disponible"
6417,854,"13-07-2020","Disponible"
6418,855,"18-07-2020","Disponible"
6419,855,"19-07-2020","Disponible"
6420,855,"20-07-2020","Disponible"
6421,855,"21-07-2020","Disponible"
6422,855,"22-07-2020","Disponible"
6423,855,"23-07-2020","Disponible"
6424,855,"24-07-2020","Disponible"
6425,855,"25-07-2020","Disponible"
6426,855,"26-07-2020","Disponible"
6427,856,"20-07-2020","Disponible"
6428,857,"23-07-2020","Disponible"
6429,857,"24-07-2020","Disponible"
6430,857,"25-07-2020","Disponible"
6431,857,"26-07-2020","Disponible"
6432,857,"27-07-2020","Disponible"
6433,858,"25-07-2020","Disponible"
6434,858,"26-07-2020","Disponible"
6435,858,"27-07-2020","Disponible"
6436,858,"28-07-2020","Disponible"
6437,858,"29-07-2020","Disponible"
6438,858,"30-07-2020","Disponible"
6439,858,"31-07-2020","Disponible"
6440,859,"08-08-2020","Disponible"
6441,859,"07-08-2020","Disponible"
6442,860,"28-08-2020","Disponible"
6443,860,"29-08-2020","Disponible"
6444,860,"30-08-2020","Disponible"
6445,860,"31-08-2020","Disponible"
6446,861,"30-08-2020","Disponible"
6447,861,"31-08-2020","Disponible"
6448,862,"30-08-2020","Disponible"
6449,863,"19-08-2020","Disponible"
6450,863,"20-08-2020","Disponible"
6451,863,"21-08-2020","Disponible"
6452,863,"22-08-2020","Disponible"
6453,863,"23-08-2020","Disponible"
6454,864,"23-08-2020","Disponible"
6455,864,"24-08-2020","Disponible"
6456,864,"25-08-2020","Disponible"
6457,864,"26-08-2020","Disponible"
6458,864,"27-08-2020","Disponible"
6459,864,"28-08-2020","Disponible"
6460,865,"28-02-2020","Disponible"
6461,865,"29-02-2020","Disponible"
6462,865,"01-03-2020","Disponible"
6463,866,"29-03-2020","Disponible"
6464,866,"30-03-2020","Disponible"
6465,867,"11-03-2020","Disponible"
6466,867,"12-03-2020","Disponible"
6467,867,"13-03-2020","Disponible"
6468,867,"14-03-2020","Disponible"
6469,867,"15-03-2020","Disponible"
6470,867,"16-03-2020","Disponible"
6471,867,"17-03-2020","Disponible"
6472,867,"18-03-2020","Disponible"
6473,867,"19-03-2020","Disponible"
6474,867,"20-03-2020","Disponible"
6475,867,"21-03-2020","Disponible"
6476,867,"22-03-2020","Disponible"
6477,867,"23-03-2020","Disponible"
6478,867,"24-03-2020","Disponible"
6479,867,"25-03-2020","Disponible"
6480,867,"26-03-2020","Disponible"
6481,867,"27-03-2020","Disponible"
6482,867,"28-03-2020","Disponible"
6483,867,"29-03-2020","Disponible"
6484,868,"23-03-2020","Disponible"
6485,868,"22-03-2020","Disponible"
6486,869,"31-01-2020","Disponible"
6487,869,"01-02-2020","Disponible"
6488,870,"13-02-2020","Disponible"
6489,870,"14-02-2020","Disponible"
6490,870,"15-02-2020","Disponible"
6491,870,"16-02-2020","Disponible"
6492,870,"17-02-2020","Disponible"
6493,870,"18-02-2020","Disponible"
6494,870,"19-02-2020","Disponible"
6495,870,"20-02-2020","Disponible"
6496,870,"21-02-2020","Disponible"
6497,870,"22-02-2020","Disponible"
6498,870,"23-02-2020","Disponible"
6499,870,"24-02-2020","Disponible"
6500,870,"25-02-2020","Disponible"
6501,871,"08-02-2020","Disponible"
6502,871,"09-02-2020","Disponible"
6503,872,"13-02-2020","Disponible"
6504,872,"14-02-2020","Disponible"
6505,872,"15-02-2020","Disponible"
6506,872,"16-02-2020","Disponible"
6507,872,"17-02-2020","Disponible"
6508,872,"18-02-2020","Disponible"
6509,872,"19-02-2020","Disponible"
6510,872,"20-02-2020","Disponible"
6511,872,"21-02-2020","Disponible"
6512,872,"22-02-2020","Disponible"
6513,872,"23-02-2020","Disponible"
6514,872,"24-02-2020","Disponible"
6515,872,"25-02-2020","Disponible"
6516,873,"12-04-2020","Disponible"
6517,873,"13-04-2020","Disponible"
6518,873,"14-04-2020","Disponible"
6519,873,"15-04-2020","Disponible"
6520,873,"16-04-2020","Disponible"
6521,873,"17-04-2020","Disponible"
6522,873,"18-04-2020","Disponible"
6523,873,"19-04-2020","Disponible"
6524,873,"20-04-2020","Disponible"
6525,873,"21-04-2020","Disponible"
6526,873,"22-04-2020","Disponible"
6527,873,"23-04-2020","Disponible"
6528,873,"24-04-2020","Disponible"
6529,873,"25-04-2020","Disponible"
6530,873,"26-04-2020","Disponible"
6531,873,"27-04-2020","Disponible"
6532,873,"28-04-2020","Disponible"
6533,873,"29-04-2020","Disponible"
6534,873,"30-04-2020","Disponible"
6535,873,"01-05-2020","Disponible"
6536,873,"02-05-2020","Disponible"
6537,873,"03-05-2020","Disponible"
6538,873,"04-05-2020","Disponible"
6539,873,"05-05-2020","Disponible"
6540,873,"06-05-2020","Disponible"
6541,873,"07-05-2020","Disponible"
6542,873,"08-05-2020","Disponible"
6543,873,"09-05-2020","Disponible"
6544,873,"10-05-2020","Disponible"
6545,874,"17-04-2020","Disponible"
6546,874,"18-04-2020","Disponible"
6547,874,"19-04-2020","Disponible"
6548,875,"26-04-2020","Disponible"
6549,876,"03-05-2020","Disponible"
6550,877,"05-07-2020","Disponible"
6551,878,"26-07-2020","Disponible"
6552,878,"27-07-2020","Disponible"
6553,879,"12-07-2020","Disponible"
6554,879,"13-07-2020","Disponible"
6555,879,"14-07-2020","Disponible"
6556,879,"15-07-2020","Disponible"
6557,879,"16-07-2020","Disponible"
6558,879,"17-07-2020","Disponible"
6559,879,"18-07-2020","Disponible"
6560,879,"19-07-2020","Disponible"
6561,880,"15-07-2020","Disponible"
6562,880,"16-07-2020","Disponible"
6563,880,"17-07-2020","Disponible"
6564,880,"18-07-2020","Disponible"
6565,880,"19-07-2020","Disponible"
6566,880,"20-07-2020","Disponible"
6567,880,"21-07-2020","Disponible"
6568,880,"22-07-2020","Disponible"
6569,880,"23-07-2020","Disponible"
6570,880,"24-07-2020","Disponible"
6571,881,"13-07-2020","Disponible"
6572,881,"14-07-2020","Disponible"
6573,881,"15-07-2020","Disponible"
6574,881,"16-07-2020","Disponible"
6575,882,"24-07-2020","Disponible"
6576,882,"25-07-2020","Disponible"
6577,882,"26-07-2020","Disponible"
6578,882,"27-07-2020","Disponible"
6579,883,"03-07-2020","Disponible"
6580,883,"04-07-2020","Disponible"
6581,883,"05-07-2020","Disponible"
6582,883,"06-07-2020","Disponible"
6583,883,"07-07-2020","Disponible"
6584,883,"08-07-2020","Disponible"
6585,883,"09-07-2020","Disponible"
6586,883,"10-07-2020","Disponible"
6587,883,"11-07-2020","Disponible"
6588,884,"02-07-2020","Disponible"
6589,884,"03-07-2020","Disponible"
6590,884,"04-07-2020","Disponible"
6591,884,"05-07-2020","Disponible"
6592,885,"29-06-2020","Disponible"
6593,886,"05-07-2020","Disponible"
6594,886,"06-07-2020","Disponible"
6595,886,"07-07-2020","Disponible"
6596,886,"08-07-2020","Disponible"
6597,887,"05-07-2020","Disponible"
6598,887,"06-07-2020","Disponible"
6599,887,"07-07-2020","Disponible"
6600,887,"08-07-2020","Disponible"
6601,887,"09-07-2020","Disponible"
6602,887,"10-07-2020","Disponible"
6603,887,"11-07-2020","Disponible"
6604,888,"19-07-2020","Disponible"
6605,888,"20-07-2020","Disponible"
6606,888,"21-07-2020","Disponible"
6607,888,"22-07-2020","Disponible"
6608,888,"23-07-2020","Disponible"
6609,889,"29-07-2020","Disponible"
6610,889,"30-07-2020","Disponible"
6611,889,"31-07-2020","Disponible"
6612,889,"01-08-2020","Disponible"
6613,889,"02-08-2020","Disponible"
6614,889,"03-08-2020","Disponible"
6615,890,"31-07-2020","Disponible"
6616,890,"01-08-2020","Disponible"
6617,890,"02-08-2020","Disponible"
6618,890,"03-08-2020","Disponible"
6619,891,"03-08-2020","Disponible"
6620,892,"05-08-2020","Disponible"
6621,892,"06-08-2020","Disponible"
6622,892,"07-08-2020","Disponible"
6623,892,"08-08-2020","Disponible"
6624,893,"08-08-2020","Disponible"
6625,893,"09-08-2020","Disponible"
6626,893,"10-08-2020","Disponible"
6627,894,"01-06-2020","Disponible"
6628,894,"31-05-2020","Disponible"
6629,895,"15-06-2020","Disponible"
6630,896,"09-05-2020","Disponible"
6631,896,"10-05-2020","Disponible"
6632,896,"11-05-2020","Disponible"
6633,896,"12-05-2020","Disponible"
6634,896,"13-05-2020","Disponible"
6635,896,"14-05-2020","Disponible"
6636,896,"15-05-2020","Disponible"
6637,896,"16-05-2020","Disponible"
6638,896,"17-05-2020","Disponible"
6639,896,"18-05-2020","Disponible"
6640,896,"19-05-2020","Disponible"
6641,896,"20-05-2020","Disponible"
6642,896,"21-05-2020","Disponible"
6643,896,"22-05-2020","Disponible"
6644,896,"23-05-2020","Disponible"
6645,897,"03-05-2020","Disponible"
6646,897,"04-05-2020","Disponible"
6647,897,"05-05-2020","Disponible"
6648,897,"06-05-2020","Disponible"
6649,897,"07-05-2020","Disponible"
6650,897,"08-05-2020","Disponible"
6651,897,"09-05-2020","Disponible"
6652,897,"10-05-2020","Disponible"
6653,897,"11-05-2020","Disponible"
6654,897,"12-05-2020","Disponible"
6655,897,"13-05-2020","Disponible"
6656,897,"14-05-2020","Disponible"
6657,897,"15-05-2020","Disponible"
6658,897,"16-05-2020","Disponible"
6659,897,"17-05-2020","Disponible"
6660,897,"18-05-2020","Disponible"
6661,897,"19-05-2020","Disponible"
6662,897,"20-05-2020","Disponible"
6663,897,"21-05-2020","Disponible"
6664,897,"22-05-2020","Disponible"
6665,897,"23-05-2020","Disponible"
6666,897,"24-05-2020","Disponible"
6667,897,"25-05-2020","Disponible"
6668,897,"26-05-2020","Disponible"
6669,897,"27-05-2020","Disponible"
6670,897,"28-05-2020","Disponible"
6671,898,"09-05-2020","Disponible"
6672,898,"10-05-2020","Disponible"
6673,898,"11-05-2020","Disponible"
6674,898,"12-05-2020","Disponible"
6675,898,"13-05-2020","Disponible"
6676,898,"14-05-2020","Disponible"
6677,898,"15-05-2020","Disponible"
6678,898,"16-05-2020","Disponible"
6679,898,"17-05-2020","Disponible"
6680,899,"29-05-2020","Disponible"
6681,899,"30-05-2020","Disponible"
6682,899,"31-05-2020","Disponible"
6683,900,"07-06-2020","Disponible"
6684,900,"08-06-2020","Disponible"
6685,901,"06-06-2020","Disponible"
6686,901,"07-06-2020","Disponible"
6687,901,"08-06-2020","Disponible"
6688,902,"21-06-2020","Disponible"
6689,902,"22-06-2020","Disponible"
6690,903,"17-05-2020","Disponible"
6691,904,"17-05-2020","Disponible"
6692,905,"17-05-2020","Disponible"
6693,905,"18-05-2020","Disponible"
6694,906,"22-05-2020","Disponible"
6695,906,"23-05-2020","Disponible"
6696,906,"24-05-2020","Disponible"
6697,907,"28-06-2020","Disponible"
6698,907,"29-06-2020","Disponible"
6699,908,"29-06-2020","Disponible"
6700,908,"28-06-2020","Disponible"
6701,909,"13-03-2020","Disponible"
6702,909,"14-03-2020","Disponible"
6703,910,"15-04-2020","Disponible"
6704,910,"16-04-2020","Disponible"
6705,910,"17-04-2020","Disponible"
6706,911,"26-04-2020","Disponible"
6707,912,"26-04-2020","Disponible"
6708,912,"27-04-2020","Disponible"
6709,912,"28-04-2020","Disponible"
6710,912,"29-04-2020","Disponible"
6711,912,"30-04-2020","Disponible"
6712,912,"01-05-2020","Disponible"
6713,912,"02-05-2020","Disponible"
6714,912,"03-05-2020","Disponible"
6715,912,"04-05-2020","Disponible"
6716,912,"05-05-2020","Disponible"
6717,912,"06-05-2020","Disponible"
6718,912,"07-05-2020","Disponible"
6719,912,"08-05-2020","Disponible"
6720,912,"09-05-2020","Disponible"
6721,912,"10-05-2020","Disponible"
6722,912,"11-05-2020","Disponible"
6723,913,"28-06-2020","Disponible"
6724,914,"25-06-2020","Disponible"
6725,914,"26-06-2020","Disponible"
6726,914,"27-06-2020","Disponible"
6727,914,"28-06-2020","Disponible"
6728,914,"29-06-2020","Disponible"
6729,914,"30-06-2020","Disponible"
6730,914,"01-07-2020","Disponible"
6731,914,"02-07-2020","Disponible"
6732,914,"03-07-2020","Disponible"
6733,914,"04-07-2020","Disponible"
6734,914,"05-07-2020","Disponible"
6735,914,"06-07-2020","Disponible"
6736,914,"07-07-2020","Disponible"
6737,914,"08-07-2020","Disponible"
6738,914,"09-07-2020","Disponible"
6739,914,"10-07-2020","Disponible"
6740,914,"11-07-2020","Disponible"
6741,914,"12-07-2020","Disponible"
6742,914,"13-07-2020","Disponible"
6743,914,"14-07-2020","Disponible"
6744,914,"15-07-2020","Disponible"
6745,914,"16-07-2020","Disponible"
6746,914,"17-07-2020","Disponible"
6747,914,"18-07-2020","Disponible"
6748,914,"19-07-2020","Disponible"
6749,914,"20-07-2020","Disponible"
6750,914,"21-07-2020","Disponible"
6751,914,"22-07-2020","Disponible"
6752,914,"23-07-2020","Disponible"
6753,914,"24-07-2020","Disponible"
6754,914,"25-07-2020","Disponible"
6755,914,"26-07-2020","Disponible"
6756,914,"27-07-2020","Disponible"
6757,914,"28-07-2020","Disponible"
6758,914,"29-07-2020","Disponible"
6759,914,"30-07-2020","Disponible"
6760,914,"31-07-2020","Disponible"
6761,914,"01-08-2020","Disponible"
6762,914,"02-08-2020","Disponible"
6763,914,"03-08-2020","Disponible"
6764,914,"04-08-2020","Disponible"
6765,914,"05-08-2020","Disponible"
6766,914,"06-08-2020","Disponible"
6767,914,"07-08-2020","Disponible"
6768,914,"08-08-2020","Disponible"
6769,914,"09-08-2020","Disponible"
6770,914,"10-08-2020","Disponible"
6771,914,"11-08-2020","Disponible"
6772,914,"12-08-2020","Disponible"
6773,914,"13-08-2020","Disponible"
6774,914,"14-08-2020","Disponible"
6775,914,"15-08-2020","Disponible"
6776,914,"16-08-2020","Disponible"
6777,914,"17-08-2020","Disponible"
6778,914,"18-08-2020","Disponible"
6779,914,"19-08-2020","Disponible"
6780,914,"20-08-2020","Disponible"
6781,914,"21-08-2020","Disponible"
6782,915,"29-06-2020","Disponible"
6783,915,"28-06-2020","Disponible"
6784,916,"16-05-2020","Disponible"
6785,916,"17-05-2020","Disponible"
6786,916,"18-05-2020","Disponible"
6787,916,"19-05-2020","Disponible"
6788,916,"20-05-2020","Disponible"
6789,916,"21-05-2020","Disponible"
6790,916,"22-05-2020","Disponible"
6791,916,"23-05-2020","Disponible"
6792,916,"24-05-2020","Disponible"
6793,916,"25-05-2020","Disponible"
6794,916,"26-05-2020","Disponible"
6795,917,"05-03-2020","Disponible"
6796,917,"06-03-2020","Disponible"
6797,917,"07-03-2020","Disponible"
6798,917,"08-03-2020","Disponible"
6799,917,"09-03-2020","Disponible"
6800,917,"10-03-2020","Disponible"
6801,917,"11-03-2020","Disponible"
6802,917,"12-03-2020","Disponible"
6803,917,"13-03-2020","Disponible"
6804,917,"14-03-2020","Disponible"
6805,917,"15-03-2020","Disponible"
6806,917,"16-03-2020","Disponible"
6807,917,"17-03-2020","Disponible"
6808,917,"18-03-2020","Disponible"
6809,917,"19-03-2020","Disponible"
6810,917,"20-03-2020","Disponible"
6811,917,"21-03-2020","Disponible"
6812,917,"22-03-2020","Disponible"
6813,917,"23-03-2020","Disponible"
6814,917,"24-03-2020","Disponible"
6815,917,"25-03-2020","Disponible"
6816,917,"26-03-2020","Disponible"
6817,917,"27-03-2020","Disponible"
6818,917,"28-03-2020","Disponible"
6819,917,"29-03-2020","Disponible"
6820,917,"30-03-2020","Disponible"
6821,917,"31-03-2020","Disponible"
6822,917,"01-04-2020","Disponible"
6823,917,"02-04-2020","Disponible"
6824,917,"03-04-2020","Disponible"
6825,917,"04-04-2020","Disponible"
6826,917,"05-04-2020","Disponible"
6827,917,"06-04-2020","Disponible"
6828,917,"07-04-2020","Disponible"
6829,917,"08-04-2020","Disponible"
6830,917,"09-04-2020","Disponible"
6831,917,"10-04-2020","Disponible"
6832,917,"11-04-2020","Disponible"
6833,917,"12-04-2020","Disponible"
6834,917,"13-04-2020","Disponible"
6835,917,"14-04-2020","Disponible"
6836,917,"15-04-2020","Disponible"
6837,917,"16-04-2020","Disponible"
6838,917,"17-04-2020","Disponible"
6839,917,"18-04-2020","Disponible"
6840,917,"19-04-2020","Disponible"
6841,917,"20-04-2020","Disponible"
6842,917,"21-04-2020","Disponible"
6843,917,"22-04-2020","Disponible"
6844,917,"23-04-2020","Disponible"
6845,917,"24-04-2020","Disponible"
6846,917,"25-04-2020","Disponible"
6847,917,"26-04-2020","Disponible"
6848,917,"27-04-2020","Disponible"
6849,917,"28-04-2020","Disponible"
6850,917,"29-04-2020","Disponible"
6851,917,"30-04-2020","Disponible"
6852,917,"01-05-2020","Disponible"
6853,917,"02-05-2020","Disponible"
6854,917,"03-05-2020","Disponible"
6855,917,"04-05-2020","Disponible"
6856,917,"05-05-2020","Disponible"
6857,917,"06-05-2020","Disponible"
6858,917,"07-05-2020","Disponible"
6859,917,"08-05-2020","Disponible"
6860,917,"09-05-2020","Disponible"
6861,917,"10-05-2020","Disponible"
6862,917,"11-05-2020","Disponible"
6863,918,"01-03-2020","Disponible"
6864,918,"02-03-2020","Disponible"
6865,918,"03-03-2020","Disponible"
6866,918,"04-03-2020","Disponible"
6867,918,"05-03-2020","Disponible"
6868,918,"06-03-2020","Disponible"
6869,918,"07-03-2020","Disponible"
6870,918,"08-03-2020","Disponible"
6871,918,"09-03-2020","Disponible"
6872,918,"10-03-2020","Disponible"
6873,918,"11-03-2020","Disponible"
6874,918,"12-03-2020","Disponible"
6875,918,"13-03-2020","Disponible"
6876,918,"14-03-2020","Disponible"
6877,918,"15-03-2020","Disponible"
6878,918,"16-03-2020","Disponible"
6879,918,"17-03-2020","Disponible"
6880,918,"18-03-2020","Disponible"
6881,918,"19-03-2020","Disponible"
6882,918,"20-03-2020","Disponible"
6883,918,"21-03-2020","Disponible"
6884,918,"22-03-2020","Disponible"
6885,918,"23-03-2020","Disponible"
6886,918,"24-03-2020","Disponible"
6887,918,"25-03-2020","Disponible"
6888,918,"26-03-2020","Disponible"
6889,918,"27-03-2020","Disponible"
6890,918,"28-03-2020","Disponible"
6891,918,"29-03-2020","Disponible"
6892,919,"08-03-2020","Disponible"
6893,919,"09-03-2020","Disponible"
6894,920,"09-06-2020","Disponible"
6895,920,"08-06-2020","Disponible"
6896,921,"15-06-2020","Disponible"
6897,922,"13-07-2020","Disponible"
6898,922,"12-07-2020","Disponible"
6899,923,"16-07-2020","Disponible"
6900,923,"17-07-2020","Disponible"
6901,923,"18-07-2020","Disponible"
6902,923,"19-07-2020","Disponible"
6903,924,"10-07-2020","Disponible"
6904,924,"11-07-2020","Disponible"
6905,924,"12-07-2020","Disponible"
6906,924,"13-07-2020","Disponible"
6907,924,"14-07-2020","Disponible"
6908,924,"15-07-2020","Disponible"
6909,924,"16-07-2020","Disponible"
6910,924,"17-07-2020","Disponible"
6911,924,"18-07-2020","Disponible"
6912,924,"19-07-2020","Disponible"
6913,924,"20-07-2020","Disponible"
6914,924,"21-07-2020","Disponible"
6915,924,"22-07-2020","Disponible"
6916,924,"23-07-2020","Disponible"
6917,924,"24-07-2020","Disponible"
6918,924,"25-07-2020","Disponible"
6919,924,"26-07-2020","Disponible"
6920,924,"27-07-2020","Disponible"
6921,924,"28-07-2020","Disponible"
6922,924,"29-07-2020","Disponible"
6923,924,"30-07-2020","Disponible"
6924,925,"10-07-2020","Disponible"
6925,925,"09-07-2020","Disponible"
6926,926,"09-08-2020","Disponible"
6927,926,"10-08-2020","Disponible"
6928,927,"07-08-2020","Disponible"
6929,927,"08-08-2020","Disponible"
6930,928,"03-07-2020","Disponible"
6931,928,"04-07-2020","Disponible"
6932,928,"05-07-2020","Disponible"
6933,928,"06-07-2020","Disponible"
6934,929,"27-07-2020","Disponible"
6935,929,"28-07-2020","Disponible"
6936,929,"29-07-2020","Disponible"
6937,929,"30-07-2020","Disponible"
6938,929,"31-07-2020","Disponible"
6939,929,"01-08-2020","Disponible"
6940,929,"02-08-2020","Disponible"
6941,929,"03-08-2020","Disponible"
6942,929,"04-08-2020","Disponible"
6943,929,"05-08-2020","Disponible"
6944,929,"06-08-2020","Disponible"
6945,929,"07-08-2020","Disponible"
6946,929,"08-08-2020","Disponible"
6947,929,"09-08-2020","Disponible"
6948,929,"10-08-2020","Disponible"
6949,929,"11-08-2020","Disponible"
6950,929,"12-08-2020","Disponible"
6951,929,"13-08-2020","Disponible"
6952,929,"14-08-2020","Disponible"
6953,929,"15-08-2020","Disponible"
6954,929,"16-08-2020","Disponible"
6955,929,"17-08-2020","Disponible"
6956,929,"18-08-2020","Disponible"
6957,929,"19-08-2020","Disponible"
6958,929,"20-08-2020","Disponible"
6959,929,"21-08-2020","Disponible"
6960,929,"22-08-2020","Disponible"
6961,929,"23-08-2020","Disponible"
6962,930,"27-07-2020","Disponible"
6963,930,"26-07-2020","Disponible"
6964,931,"05-07-2020","Disponible"
6965,931,"06-07-2020","Disponible"
6966,932,"01-11-2020","Disponible"
6967,932,"02-11-2020","Disponible"
6968,932,"03-11-2020","Disponible"
6969,932,"04-11-2020","Disponible"
6970,932,"05-11-2020","Disponible"
6971,932,"06-11-2020","Disponible"
6972,932,"07-11-2020","Disponible"
6973,932,"08-11-2020","Disponible"
6974,932,"09-11-2020","Disponible"
6975,932,"10-11-2020","Disponible"
6976,932,"11-11-2020","Disponible"
6977,932,"12-11-2020","Disponible"
6978,932,"13-11-2020","Disponible"
6979,932,"14-11-2020","Disponible"
6980,932,"15-11-2020","Disponible"
6981,932,"16-11-2020","Disponible"
6982,932,"17-11-2020","Disponible"
6983,932,"18-11-2020","Disponible"
6984,932,"19-11-2020","Disponible"
6985,932,"20-11-2020","Disponible"
6986,932,"21-11-2020","Disponible"
6987,932,"22-11-2020","Disponible"
6988,932,"23-11-2020","Disponible"
6989,932,"24-11-2020","Disponible"
6990,932,"25-11-2020","Disponible"
6991,932,"26-11-2020","Disponible"
6992,932,"27-11-2020","Disponible"
6993,932,"28-11-2020","Disponible"
6994,932,"29-11-2020","Disponible"
6995,933,"22-11-2020","Disponible"
6996,933,"23-11-2020","Disponible"
6997,934,"30-01-2020","Disponible"
6998,934,"31-01-2020","Disponible"
6999,934,"01-02-2020","Disponible"
7000,934,"02-02-2020","Disponible"
7001,935,"05-04-2020","Disponible"
7002,935,"06-04-2020","Disponible"
7003,936,"02-04-2020","Disponible"
7004,936,"03-04-2020","Disponible"
7005,936,"04-04-2020","Disponible"
7006,936,"05-04-2020","Disponible"
7007,936,"06-04-2020","Disponible"
7008,936,"07-04-2020","Disponible"
7009,936,"08-04-2020","Disponible"
7010,936,"09-04-2020","Disponible"
7011,936,"10-04-2020","Disponible"
7012,936,"11-04-2020","Disponible"
7013,936,"12-04-2020","Disponible"
7014,936,"13-04-2020","Disponible"
7015,936,"14-04-2020","Disponible"
7016,936,"15-04-2020","Disponible"
7017,936,"16-04-2020","Disponible"
7018,936,"17-04-2020","Disponible"
7019,936,"18-04-2020","Disponible"
7020,936,"19-04-2020","Disponible"
7021,937,"04-04-2020","Disponible"
7022,937,"05-04-2020","Disponible"
7023,937,"06-04-2020","Disponible"
7024,937,"07-04-2020","Disponible"
7025,937,"08-04-2020","Disponible"
7026,937,"09-04-2020","Disponible"
7027,937,"10-04-2020","Disponible"
7028,937,"11-04-2020","Disponible"
7029,937,"12-04-2020","Disponible"
7030,937,"13-04-2020","Disponible"
7031,938,"02-04-2020","Disponible"
7032,938,"03-04-2020","Disponible"
7033,938,"04-04-2020","Disponible"
7034,938,"05-04-2020","Disponible"
7035,938,"06-04-2020","Disponible"
7036,939,"22-03-2020","Disponible"
7037,939,"23-03-2020","Disponible"
7038,939,"24-03-2020","Disponible"
7039,939,"25-03-2020","Disponible"
7040,939,"26-03-2020","Disponible"
7041,939,"27-03-2020","Disponible"
7042,939,"28-03-2020","Disponible"
7043,939,"29-03-2020","Disponible"
7044,939,"30-03-2020","Disponible"
7045,940,"15-04-2020","Disponible"
7046,940,"16-04-2020","Disponible"
7047,941,"20-04-2020","Disponible"
7048,942,"27-04-2020","Disponible"
7049,942,"28-04-2020","Disponible"
7050,942,"29-04-2020","Disponible"
7051,942,"30-04-2020","Disponible"
7052,942,"01-05-2020","Disponible"
7053,942,"02-05-2020","Disponible"
7054,942,"03-05-2020","Disponible"
7055,942,"04-05-2020","Disponible"
7056,943,"01-05-2020","Disponible"
7057,943,"02-05-2020","Disponible"
7058,943,"03-05-2020","Disponible"
7059,943,"04-05-2020","Disponible"
7060,943,"05-05-2020","Disponible"
7061,943,"06-05-2020","Disponible"
7062,943,"07-05-2020","Disponible"
7063,943,"08-05-2020","Disponible"
7064,943,"09-05-2020","Disponible"
7065,943,"10-05-2020","Disponible"
7066,943,"11-05-2020","Disponible"
7067,943,"12-05-2020","Disponible"
7068,943,"13-05-2020","Disponible"
7069,943,"14-05-2020","Disponible"
7070,943,"15-05-2020","Disponible"
7071,943,"16-05-2020","Disponible"
7072,943,"17-05-2020","Disponible"
7073,943,"18-05-2020","Disponible"
7074,943,"19-05-2020","Disponible"
7075,943,"20-05-2020","Disponible"
7076,943,"21-05-2020","Disponible"
7077,943,"22-05-2020","Disponible"
7078,943,"23-05-2020","Disponible"
7079,943,"24-05-2020","Disponible"
7080,943,"25-05-2020","Disponible"
7081,943,"26-05-2020","Disponible"
7082,943,"27-05-2020","Disponible"
7083,943,"28-05-2020","Disponible"
7084,943,"29-05-2020","Disponible"
7085,943,"30-05-2020","Disponible"
7086,944,"26-01-2020","Disponible"
7087,945,"28-03-2020","Disponible"
7088,945,"29-03-2020","Disponible"
7089,945,"30-03-2020","Disponible"
7090,946,"07-06-2020","Disponible"
7091,946,"08-06-2020","Disponible"
7092,947,"16-05-2020","Disponible"
7093,947,"17-05-2020","Disponible"
7094,947,"18-05-2020","Disponible"
7095,947,"19-05-2020","Disponible"
7096,947,"20-05-2020","Disponible"
7097,947,"21-05-2020","Disponible"
7098,947,"22-05-2020","Disponible"
7099,947,"23-05-2020","Disponible"
7100,947,"24-05-2020","Disponible"
7101,947,"25-05-2020","Disponible"
7102,947,"26-05-2020","Disponible"
7103,947,"27-05-2020","Disponible"
7104,947,"28-05-2020","Disponible"
7105,947,"29-05-2020","Disponible"
7106,947,"30-05-2020","Disponible"
7107,947,"31-05-2020","Disponible"
7108,948,"08-05-2020","Disponible"
7109,948,"09-05-2020","Disponible"
7110,948,"10-05-2020","Disponible"
7111,948,"11-05-2020","Disponible"
7112,948,"12-05-2020","Disponible"
7113,948,"13-05-2020","Disponible"
7114,948,"14-05-2020","Disponible"
7115,948,"15-05-2020","Disponible"
7116,948,"16-05-2020","Disponible"
7117,948,"17-05-2020","Disponible"
7118,948,"18-05-2020","Disponible"
7119,948,"19-05-2020","Disponible"
7120,948,"20-05-2020","Disponible"
7121,948,"21-05-2020","Disponible"
7122,948,"22-05-2020","Disponible"
7123,948,"23-05-2020","Disponible"
7124,948,"24-05-2020","Disponible"
7125,948,"25-05-2020","Disponible"
7126,948,"26-05-2020","Disponible"
7127,948,"27-05-2020","Disponible"
7128,948,"28-05-2020","Disponible"
7129,948,"29-05-2020","Disponible"
7130,948,"30-05-2020","Disponible"
7131,948,"31-05-2020","Disponible"
7132,948,"01-06-2020","Disponible"
7133,948,"02-06-2020","Disponible"
7134,948,"03-06-2020","Disponible"
7135,948,"04-06-2020","Disponible"
7136,948,"05-06-2020","Disponible"
7137,948,"06-06-2020","Disponible"
7138,948,"07-06-2020","Disponible"
