"ID_CS","ID_SOIREE","NBR_PLACE","TARIF","NBR_PLACE_DISPO","STATUT"
11331,7554,261,20.488229408511,251,"Disponible"
11332,7555,318,33.4858774673194,308,"Disponible"
11333,7556,238,31.6318171971943,228,"Disponible"
11334,7556,424,15.3054344729753,414,"Disponible"
11335,7557,200,65.2521664393134,190,"Disponible"
11336,7558,408,92.7790957852267,398,"Disponible"
11337,7558,444,43.2485967408866,434,"Disponible"
11338,7559,373,25.1979008549824,363,"Disponible"
11339,7560,263,86.8811981694307,253,"Disponible"
11340,7560,144,41.7750765249366,134,"Disponible"
11341,7561,190,76.5656036965083,180,"Disponible"
11342,7562,357,48.6009767977521,347,"Disponible"
11343,7562,496,45.2059131086571,486,"Disponible"
11344,7563,454,26.2980562751181,444,"Disponible"
11345,7564,239,48.3789857418742,229,"Disponible"
11346,7564,475,28.4457198198652,465,"Disponible"
11347,7565,240,84.2412517231423,230,"Disponible"
11348,7566,435,52.1928014350124,425,"Disponible"
11349,7566,379,12.9746428952785,369,"Disponible"
11350,7567,193,30.4444981564302,183,"Disponible"
11351,7568,116,64.0158028225414,106,"Disponible"
11352,7568,307,48.5992932633962,297,"Disponible"
11353,7569,321,56.9821515469812,311,"Disponible"
11354,7570,191,47.5789810530841,181,"Disponible"
11355,7570,207,21.2727323698346,197,"Disponible"
11356,7571,110,99.5630890887696,100,"Disponible"
11357,7572,242,87.151704065036,232,"Disponible"
11358,7572,258,19.1150072030723,248,"Disponible"
11359,7573,292,62.1518154453952,282,"Disponible"
11360,7574,217,97.2279605572112,207,"Disponible"
11361,7574,339,16.5260660345666,329,"Disponible"
11362,7575,429,33.6305956006981,419,"Disponible"
11363,7576,304,99.2263918276876,294,"Disponible"
11364,7576,240,29.9297202436719,230,"Disponible"
11365,7577,181,88.546278164722,171,"Disponible"
11366,7578,326,35.0775781786069,316,"Disponible"
11367,7578,234,16.908314434113,224,"Disponible"
11368,7579,191,27.2173372795805,181,"Disponible"
11369,7580,161,62.5899200618733,151,"Disponible"
11370,7580,247,40.7410424289992,237,"Disponible"
11371,7581,209,32.1381954359822,199,"Disponible"
11372,7582,208,81.2884740182199,198,"Disponible"
11373,7582,403,46.7185621790122,393,"Disponible"
11374,7583,267,28.0907670909073,257,"Disponible"
11375,7584,491,55.7792724983301,481,"Disponible"
11376,7584,294,39.9112879298627,284,"Disponible"
11377,7585,296,58.1203970941715,286,"Disponible"
11378,7586,380,31.8658907141071,370,"Disponible"
11379,7586,258,26.4325061376439,248,"Disponible"
11380,7587,194,33.3288663998246,184,"Disponible"
11381,7588,154,95.1231390994508,144,"Disponible"
11382,7588,251,43.9430790487677,241,"Disponible"
11383,7589,314,98.7974852498155,304,"Disponible"
11384,7590,131,72.7059767988976,121,"Disponible"
11385,7590,306,32.4949942703824,296,"Disponible"
11386,7591,148,79.8742342623882,138,"Disponible"
11387,7592,381,99.0740909881424,371,"Disponible"
11388,7592,174,24.6119705727324,164,"Disponible"
11389,7593,142,46.5918565227184,132,"Disponible"
11390,7594,353,26.3605404121336,343,"Disponible"
11391,7594,422,12.670719216112,412,"Disponible"
11392,7595,192,50.2851142024156,182,"Disponible"
11393,7596,219,63.7042136047967,209,"Disponible"
11394,7596,232,38.6264365224633,222,"Disponible"
11395,7597,321,77.1771318803076,311,"Disponible"
11396,7598,193,91.2478170008399,183,"Disponible"
11397,7598,207,14.2893574084155,197,"Disponible"
11398,7599,495,36.8191878136713,485,"Disponible"
11399,7600,284,58.2885176409036,274,"Disponible"
11400,7600,269,40.8544016361702,259,"Disponible"
11401,7601,437,70.7706450019032,427,"Disponible"
11402,7602,360,68.3359618822578,350,"Disponible"
11403,7602,455,32.5111710728379,445,"Disponible"
11404,7603,460,93.3423710113857,450,"Disponible"
11405,7604,238,93.7757326406427,228,"Disponible"
11406,7604,209,14.2769208294339,199,"Disponible"
11407,7605,147,65.0171168323141,137,"Disponible"
11408,7606,111,32.6981569640338,101,"Disponible"
11409,7606,394,30.3076291747857,384,"Disponible"
11410,7607,277,29.8295159300324,267,"Disponible"
11411,7608,287,48.7975826836191,277,"Disponible"
11412,7608,381,16.5079749800498,371,"Disponible"
11413,7609,120,30.8222681400366,110,"Disponible"
11414,7610,138,62.6727714552544,128,"Disponible"
11415,7610,253,18.4072520205518,243,"Disponible"
11416,7611,184,95.5772996356245,174,"Disponible"
11417,7612,488,81.1923229892273,478,"Disponible"
11418,7612,461,46.8584693182493,451,"Disponible"
11419,7613,378,90.6500587647315,368,"Disponible"
11420,7614,330,74.3424518383108,320,"Disponible"
11421,7614,126,35.7595767476596,116,"Disponible"
11422,7615,474,30.2003181423061,464,"Disponible"
11423,7616,288,89.5046551770065,278,"Disponible"
11424,7616,126,19.1854682925623,116,"Disponible"
11425,7617,311,51.4398192230146,301,"Disponible"
11426,7618,349,76.8229273904581,339,"Disponible"
11427,7618,443,13.8344662846066,433,"Disponible"
11428,7619,309,50.6105928274337,299,"Disponible"
11429,7620,167,39.1151337418705,157,"Disponible"
11430,7620,450,13.7480408215197,440,"Disponible"
11431,7621,152,48.3628237561788,142,"Disponible"
11432,7622,343,38.1868977565318,333,"Disponible"
11433,7622,442,15.5624631850515,432,"Disponible"
11434,7623,119,36.2316619779449,109,"Disponible"
11435,7624,115,75.7274101139046,105,"Disponible"
11436,7624,179,12.730565018137,169,"Disponible"
11437,7625,442,46.8021516979206,432,"Disponible"
11438,7626,238,68.911851698067,228,"Disponible"
11439,7626,349,30.0188675726531,339,"Disponible"
11440,7627,209,80.5544913979247,199,"Disponible"
11441,7628,407,48.1991843844298,397,"Disponible"
11442,7628,407,26.3208574586315,397,"Disponible"
11443,7629,299,27.8831907256972,289,"Disponible"
11444,7630,495,89.2213556508068,485,"Disponible"
11445,7630,146,40.2331232297001,136,"Disponible"
11446,7631,181,45.911890710704,171,"Disponible"
11447,7632,291,57.3748769063968,281,"Disponible"
11448,7632,128,22.6967740891268,118,"Disponible"
11449,7633,261,53.3878259942867,251,"Disponible"
11450,7634,321,52.8103750490118,311,"Disponible"
11451,7634,507,16.2447616196005,497,"Disponible"
11452,7635,357,95.367350440938,347,"Disponible"
11453,7636,455,56.9744818261825,445,"Disponible"
11454,7636,476,18.5211292468011,466,"Disponible"
11455,7637,282,51.8715208338108,272,"Disponible"
11456,7638,304,60.5246730789077,294,"Disponible"
11457,7638,179,26.2958624050952,169,"Disponible"
11458,7639,444,34.2249714245554,434,"Disponible"
11459,7640,276,49.4174393184949,266,"Disponible"
11460,7640,146,38.6194613995031,136,"Disponible"
11461,7641,441,73.0152275704313,431,"Disponible"
11462,7642,463,26.5023763757199,453,"Disponible"
11463,7642,252,34.2705161077902,242,"Disponible"
11464,7643,177,56.8007262132596,167,"Disponible"
11465,7644,494,63.583972165361,484,"Disponible"
11466,7644,164,14.3006068828981,154,"Disponible"
11467,7645,316,33.5327126260381,306,"Disponible"
11468,7646,116,88.2187534298282,106,"Disponible"
11469,7646,182,31.6588715504622,172,"Disponible"
11470,7647,245,85.7073203311302,235,"Disponible"
11471,7648,219,33.7067016225774,209,"Disponible"
11472,7648,148,36.5173286554636,138,"Disponible"
11473,7649,478,63.3916071034037,468,"Disponible"
11474,7650,202,28.9547312539071,192,"Disponible"
11475,7650,275,28.5633380204672,265,"Disponible"
11476,7651,446,50.6687728920951,436,"Disponible"
11477,7652,365,67.0107248413842,355,"Disponible"
11478,7652,151,24.4955712143565,141,"Disponible"
11479,7653,311,38.1517152942251,301,"Disponible"
11480,7654,211,35.5027889832854,201,"Disponible"
11481,7654,335,26.4863001706544,325,"Disponible"
11482,7655,126,91.381817945512,116,"Disponible"
11483,7656,387,39.6967348991893,377,"Disponible"
11484,7656,198,43.4059512219392,188,"Disponible"
11485,7657,279,74.4405745354015,269,"Disponible"
11486,7658,444,58.2876859116368,434,"Disponible"
11487,7658,142,43.6021888104733,132,"Disponible"
11488,7659,413,68.4844346542377,403,"Disponible"
11489,7660,384,87.2294049710035,374,"Disponible"
11490,7660,253,28.9186415699078,243,"Disponible"
11491,7661,213,98.5664714244194,203,"Disponible"
11492,7662,174,62.9319889005274,164,"Disponible"
11493,7662,128,39.4877873914083,118,"Disponible"
11494,7663,412,84.06774472096,402,"Disponible"
11495,7664,313,75.2638614969328,303,"Disponible"
11496,7664,291,45.1792497857241,281,"Disponible"
11497,7665,509,71.4144172146916,499,"Disponible"
11498,7666,181,38.7483155005611,171,"Disponible"
11499,7666,432,34.4768728537019,422,"Disponible"
11500,7667,255,79.3733737780713,245,"Disponible"
11501,7668,172,81.2947174359579,162,"Disponible"
11502,7668,371,30.1974728412461,361,"Disponible"
11503,7669,267,63.2866095169447,257,"Disponible"
11504,7670,333,92.0952154323459,323,"Disponible"
11505,7670,180,25.4450623004232,170,"Disponible"
11506,7671,425,54.5130154700018,415,"Disponible"
11507,7672,283,26.4487363689113,273,"Disponible"
11508,7672,468,25.8225689001847,458,"Disponible"
11509,7673,305,26.7592077550944,295,"Disponible"
11510,7674,141,47.4192320019938,131,"Disponible"
11511,7674,380,26.4323832816444,370,"Disponible"
11512,7675,226,58.1522195308935,216,"Disponible"
11513,7676,274,56.2094272987451,264,"Disponible"
11514,7676,478,14.3635301705217,468,"Disponible"
11515,7677,126,36.4958734135143,116,"Disponible"
11516,7678,374,37.2951877478044,364,"Disponible"
11517,7678,457,17.0669283223106,447,"Disponible"
11518,7679,495,51.8928478530142,485,"Disponible"
11519,7680,473,52.841572772013,463,"Disponible"
11520,7680,116,15.6679427396739,106,"Disponible"
11521,7681,244,78.6162604577839,234,"Disponible"
11522,7682,405,85.261493397411,395,"Disponible"
11523,7682,498,32.8532791143516,488,"Disponible"
11524,7683,480,93.8468333741184,470,"Disponible"
11525,7684,221,25.3518696059473,211,"Disponible"
11526,7684,358,26.8447577167535,348,"Disponible"
11527,7685,448,46.1805055092555,438,"Disponible"
11528,7686,505,27.8369508392643,495,"Disponible"
11529,7686,231,31.8730341008632,221,"Disponible"
11530,7687,172,59.4070421764627,162,"Disponible"
11531,7688,508,50.5292202986311,498,"Disponible"
11532,7688,146,37.141650042031,136,"Disponible"
11533,7689,206,95.2889526670333,196,"Disponible"
11534,7690,269,57.1169222646859,259,"Disponible"
11535,7690,174,38.2706379867159,164,"Disponible"
11536,7691,302,96.6942171158735,292,"Disponible"
11537,7692,292,71.1814791487996,282,"Disponible"
11538,7692,308,27.8478085092502,298,"Disponible"
11539,7693,417,29.2240197828505,407,"Disponible"
11540,7694,302,53.9400806068443,292,"Disponible"
11541,7694,173,26.2668966694036,163,"Disponible"
11542,7695,221,52.018985839095,211,"Disponible"
11543,7696,202,89.6582307294011,192,"Disponible"
11544,7696,214,45.1555258827284,204,"Disponible"
11545,7697,445,53.8317789440043,435,"Disponible"
11546,7698,330,39.8733340553008,320,"Disponible"
11547,7698,156,48.6798297584755,146,"Disponible"
11548,7699,442,30.1489341247361,432,"Disponible"
11549,7700,411,95.1053184748162,401,"Disponible"
11550,7700,224,46.6589857154759,214,"Disponible"
11551,7701,499,75.3730715834536,489,"Disponible"
11552,7702,411,29.1872928501107,401,"Disponible"
11553,7702,335,28.9163392793853,325,"Disponible"
11554,7703,385,80.1520954351872,375,"Disponible"
11555,7704,451,94.0178779128473,441,"Disponible"
11556,7704,262,48.2369375560666,252,"Disponible"
11557,7705,373,90.7866570167243,363,"Disponible"
11558,7706,438,60.0894449045882,428,"Disponible"
11559,7706,203,37.3026707675308,193,"Disponible"
11560,7707,318,26.026985963108,308,"Disponible"
11561,7708,192,81.8262700748164,182,"Disponible"
11562,7708,483,18.8480656244792,473,"Disponible"
11563,7709,425,93.304797942983,415,"Disponible"
11564,7710,228,72.3410698410589,218,"Disponible"
11565,7710,215,35.8740837342339,205,"Disponible"
11566,7711,403,39.7324834717438,393,"Disponible"
11567,7712,214,83.1158064946067,204,"Disponible"
11568,7712,173,25.7002120255493,163,"Disponible"
11569,7713,229,25.9394506923854,219,"Disponible"
11570,7714,288,42.412767058704,278,"Disponible"
11571,7714,200,40.4547769489,190,"Disponible"
11572,7715,278,80.1668699539732,268,"Disponible"
11573,7716,390,40.6087754585315,380,"Disponible"
11574,7716,205,46.5622276009526,195,"Disponible"
11575,7717,400,80.9604564623442,390,"Disponible"
11576,7718,116,98.5889428353403,106,"Disponible"
11577,7718,265,48.9595836959779,255,"Disponible"
11578,7719,365,42.3423719417769,355,"Disponible"
11579,7720,337,91.8033005669713,327,"Disponible"
11580,7720,200,27.2871705441503,190,"Disponible"
11581,7721,495,74.1601935704239,485,"Disponible"
11582,7722,348,90.560512902448,338,"Disponible"
11583,7722,240,44.7264392510988,230,"Disponible"
11584,7723,477,77.2313071589451,467,"Disponible"
11585,7724,213,50.3913295397069,203,"Disponible"
11586,7724,183,23.8464749127161,173,"Disponible"
11587,7725,259,61.8821005045902,249,"Disponible"
11588,7726,308,75.7391338120215,298,"Disponible"
11589,7726,468,31.8550971074728,458,"Disponible"
11590,7727,173,37.6993493759073,163,"Disponible"
11591,7728,502,50.2689956629183,492,"Disponible"
11592,7728,448,13.7320184032433,438,"Disponible"
11593,7729,165,76.8006899394095,155,"Disponible"
11594,7730,395,74.343445582781,385,"Disponible"
11595,7730,158,29.1645642952062,148,"Disponible"
11596,7731,469,26.4943500049412,459,"Disponible"
11597,7732,382,31.2411374412477,372,"Disponible"
11598,7732,311,37.7061327075353,301,"Disponible"
11599,7733,383,52.1681010490283,373,"Disponible"
11600,7734,176,25.3374221036211,166,"Disponible"
11601,7734,296,38.2757526938803,286,"Disponible"
11602,7735,315,63.6994559841696,305,"Disponible"
11603,7736,298,32.9154060105793,288,"Disponible"
11604,7736,334,29.6669995994307,324,"Disponible"
11605,7737,433,90.9564767498523,423,"Disponible"
11606,7738,352,90.6494534690864,342,"Disponible"
11607,7738,173,40.0710138957947,163,"Disponible"
11608,7739,437,95.4084615805186,427,"Disponible"
11609,7740,487,74.4743395305704,477,"Disponible"
11610,7740,272,37.1129834093153,262,"Disponible"
11611,7741,484,76.6573087894358,474,"Disponible"
11612,7742,393,34.5699518918991,383,"Disponible"
11613,7742,164,40.9763703151839,154,"Disponible"
11614,7743,158,95.3211518703029,148,"Disponible"
11615,7744,320,62.2268099046778,310,"Disponible"
11616,7744,248,46.0518958192552,238,"Disponible"
11617,7745,468,58.8909752608743,458,"Disponible"
11618,7746,122,92.4735914974008,112,"Disponible"
11619,7746,247,35.5184115644079,237,"Disponible"
11620,7747,164,60.7147173315752,154,"Disponible"
11621,7748,286,27.4791254545562,276,"Disponible"
11622,7748,491,31.7438744037645,481,"Disponible"
11623,7749,308,41.0097594198305,298,"Disponible"
11624,7750,299,45.1775703870226,289,"Disponible"
11625,7750,237,22.2240226925351,227,"Disponible"
11626,7751,421,39.0562766464427,411,"Disponible"
11627,7752,163,37.4664164788555,153,"Disponible"
11628,7752,150,25.0760643102694,140,"Disponible"
11629,7753,320,88.3642437809613,310,"Disponible"
11630,7754,155,90.0451215507928,145,"Disponible"
11631,7754,194,26.1755167506635,184,"Disponible"
11632,7755,152,93.5092664731201,142,"Disponible"
11633,7756,241,99.3672093900386,231,"Disponible"
11634,7756,254,35.4915395582793,244,"Disponible"
11635,7757,273,96.6898824321106,263,"Disponible"
11636,7758,288,60.1405351364519,278,"Disponible"
11637,7758,384,18.47810431791,374,"Disponible"
11638,7759,427,33.7587954825722,417,"Disponible"
11639,7760,279,68.4376330231316,269,"Disponible"
11640,7760,203,43.5177869221661,193,"Disponible"
11641,7761,217,40.1871443551499,207,"Disponible"
11642,7762,346,72.581744909985,336,"Disponible"
11643,7762,461,19.9050216848264,451,"Disponible"
11644,7763,166,40.9041807753965,156,"Disponible"
11645,7764,417,78.2355474657379,407,"Disponible"
11646,7764,173,16.3413798960391,163,"Disponible"
11647,7765,111,61.7394081375096,101,"Disponible"
11648,7766,393,25.9653495857492,383,"Disponible"
11649,7766,311,49.0855177398771,301,"Disponible"
11650,7767,166,78.5904949065298,156,"Disponible"
11651,7768,245,33.8747466099449,235,"Disponible"
11652,7768,214,19.6379423025064,204,"Disponible"
11653,7769,349,47.0146003062837,339,"Disponible"
11654,7770,499,32.9025378858205,489,"Disponible"
11655,7770,370,28.1698411679827,360,"Disponible"
11656,7771,289,85.5096894432791,279,"Disponible"
11657,7772,140,49.2215004749596,130,"Disponible"
11658,7772,350,23.9880114328116,340,"Disponible"
11659,7773,112,81.2617047864478,102,"Disponible"
11660,7774,450,91.5236062544864,440,"Disponible"
11661,7774,509,31.8115847621812,499,"Disponible"
11662,7775,356,37.458662642166,346,"Disponible"
11663,7776,452,76.0083298082463,442,"Disponible"
11664,7776,131,25.5805912835058,121,"Disponible"
11665,7777,374,49.9974223144818,364,"Disponible"
11666,7778,298,77.5766140315682,288,"Disponible"
11667,7778,219,25.9146569413133,209,"Disponible"
11668,7779,254,67.3261910211295,244,"Disponible"
11669,7780,243,96.7670275655109,233,"Disponible"
11670,7780,193,47.0543875911972,183,"Disponible"
11671,7781,158,75.6823626055848,148,"Disponible"
11672,7782,334,49.9025036871899,324,"Disponible"
11673,7782,212,30.8419994951691,202,"Disponible"
11674,7783,506,64.6114905190188,496,"Disponible"
11675,7784,342,81.9794560607988,332,"Disponible"
11676,7784,156,36.6822692652931,146,"Disponible"
11677,7785,157,75.2488737285603,147,"Disponible"
11678,7786,345,31.9172714313027,335,"Disponible"
11679,7786,346,18.1644193711691,336,"Disponible"
11680,7787,129,51.5166083874647,119,"Disponible"
11681,7788,419,26.5883680840489,409,"Disponible"
11682,7788,165,19.6895392728038,155,"Disponible"
11683,7789,280,56.4413361542393,270,"Disponible"
11684,7790,361,57.1916920540389,351,"Disponible"
11685,7790,478,18.308831503964,468,"Disponible"
11686,7791,364,74.5293154555839,354,"Disponible"
11687,7792,328,76.6737784259021,318,"Disponible"
11688,7792,215,16.1719456169521,205,"Disponible"
11689,7793,352,38.1256212247536,342,"Disponible"
11690,7794,358,98.888040240854,348,"Disponible"
11691,7794,124,43.5778889746871,114,"Disponible"
11692,7795,279,68.8857894449029,269,"Disponible"
11693,7796,363,79.9630085879471,353,"Disponible"
11694,7796,428,13.2952390878927,418,"Disponible"
11695,7797,345,88.7918939290103,335,"Disponible"
11696,7798,232,32.8549687168561,222,"Disponible"
11697,7798,230,13.6411535611842,220,"Disponible"
11698,7799,189,36.4206300640944,179,"Disponible"
11699,7800,204,90.9103337617125,194,"Disponible"
11700,7800,199,36.4869553013705,189,"Disponible"
11701,7801,244,97.5229996198323,234,"Disponible"
11702,7802,278,78.8559117645491,268,"Disponible"
11703,7802,178,25.748166142148,168,"Disponible"
11704,7803,434,37.8631705476437,424,"Disponible"
11705,7804,444,98.552909924183,434,"Disponible"
11706,7804,390,16.7037032282678,380,"Disponible"
11707,7805,183,37.4333790328819,173,"Disponible"
11708,7806,387,33.6028308433015,377,"Disponible"
11709,7806,322,22.1350359206554,312,"Disponible"
11710,7807,248,48.7900941865519,238,"Disponible"
11711,7808,445,84.2327786493115,435,"Disponible"
11712,7808,311,37.9162247700151,301,"Disponible"
11713,7809,253,33.1349843007047,243,"Disponible"
11714,7810,171,80.6617180642206,161,"Disponible"
11715,7810,140,19.3668799533043,130,"Disponible"
11716,7811,229,26.8340422771871,219,"Disponible"
11717,7812,393,44.6718388993759,383,"Disponible"
11718,7812,378,46.1249796586344,368,"Disponible"
11719,7813,213,43.499676452484,203,"Disponible"
11720,7814,173,28.0467732052784,163,"Disponible"
11721,7814,301,19.2217842239188,291,"Disponible"
11722,7815,266,92.9406199662481,256,"Disponible"
11723,7816,366,70.3807452693582,356,"Disponible"
11724,7816,307,13.1423866580008,297,"Disponible"
11725,7817,361,40.4085095273331,351,"Disponible"
11726,7818,200,52.757187752286,190,"Disponible"
11727,7818,123,36.0573765472509,113,"Disponible"
11728,7819,370,38.4309694170952,360,"Disponible"
11729,7820,110,88.0081072624307,100,"Disponible"
11730,7820,405,45.4467369650956,395,"Disponible"
11731,7821,468,32.255920470925,458,"Disponible"
11732,7822,253,52.2772597789299,243,"Disponible"
11733,7822,126,27.5918098981492,116,"Disponible"
11734,7823,321,89.2866396927275,311,"Disponible"
11735,7824,281,29.5133209088817,271,"Disponible"
11736,7824,134,44.3139024166157,124,"Disponible"
11737,7825,122,72.2104296379257,112,"Disponible"
11738,7826,444,92.8494293999393,434,"Disponible"
11739,7826,204,41.1379215453053,194,"Disponible"
11740,7827,470,72.1227940462995,460,"Disponible"
11741,7828,147,52.9484167695045,137,"Disponible"
11742,7828,278,18.6468254454667,268,"Disponible"
11743,7829,282,45.8747531170957,272,"Disponible"
11744,7830,367,33.4099022205919,357,"Disponible"
11745,7830,319,37.3869866889436,309,"Disponible"
11746,7831,396,52.2325990081299,386,"Disponible"
11747,7832,377,35.1913154532667,367,"Disponible"
11748,7832,146,34.6501760097453,136,"Disponible"
11749,7833,132,73.1569950818084,122,"Disponible"
11750,7834,217,30.7465832913294,207,"Disponible"
11751,7834,168,25.7774209923809,158,"Disponible"
11752,7835,367,62.2826185368467,357,"Disponible"
11753,7836,378,32.5605623133015,368,"Disponible"
11754,7836,424,19.6112513367552,414,"Disponible"
11755,7837,247,72.051228309283,237,"Disponible"
11756,7838,217,51.9375207775738,207,"Disponible"
11757,7838,116,33.4716640441911,106,"Disponible"
11758,7839,254,89.990394533379,244,"Disponible"
11759,7840,454,25.5961069138721,444,"Disponible"
11760,7840,443,37.7399266202701,433,"Disponible"
11761,7841,486,65.623691433575,476,"Disponible"
11762,7842,214,99.4216897175647,204,"Disponible"
11763,7842,147,43.715063779382,137,"Disponible"
11764,7843,467,72.618020826485,457,"Disponible"
11765,7844,165,46.1545150785241,155,"Disponible"
11766,7844,182,15.872364785173,172,"Disponible"
11767,7845,153,52.1398660494015,143,"Disponible"
11768,7846,423,64.2049725458492,413,"Disponible"
11769,7846,407,22.7512835786911,397,"Disponible"
11770,7847,239,40.0281787326094,229,"Disponible"
11771,7848,333,41.8237298785243,323,"Disponible"
11772,7848,499,39.9191320815589,489,"Disponible"
11773,7849,277,71.1299087735824,267,"Disponible"
11774,7850,364,61.9881457765587,354,"Disponible"
11775,7850,483,33.6246018385282,473,"Disponible"
11776,7851,263,82.1968319360167,253,"Disponible"
11777,7852,413,44.9740164796822,403,"Disponible"
11778,7852,207,20.2269046218134,197,"Disponible"
11779,7853,259,38.8775973988231,249,"Disponible"
11780,7854,349,38.7938431871589,339,"Disponible"
11781,7854,436,17.5125797686633,426,"Disponible"
11782,7855,161,68.8021522131748,151,"Disponible"
11783,7856,237,31.2578982615378,227,"Disponible"
11784,7856,487,25.5909797531785,477,"Disponible"
11785,7857,452,74.7661746456288,442,"Disponible"
11786,7858,182,61.9217037747148,172,"Disponible"
11787,7858,375,38.3636053418741,365,"Disponible"
11788,7859,186,58.6238275223877,176,"Disponible"
11789,7860,451,44.4552727160044,441,"Disponible"
11790,7860,223,35.3774830204202,213,"Disponible"
11791,7861,469,85.352760378737,459,"Disponible"
11792,7862,135,56.289499567356,125,"Disponible"
11793,7862,439,39.2200092901476,429,"Disponible"
11794,7863,424,60.2856684883591,414,"Disponible"
11795,7864,220,99.8325589986052,210,"Disponible"
11796,7864,219,14.3935739586595,209,"Disponible"
11797,7865,366,96.3942085101735,356,"Disponible"
11798,7866,114,88.1900995445903,104,"Disponible"
11799,7866,311,17.7084617025685,301,"Disponible"
11800,7867,358,72.1010857727379,348,"Disponible"
11801,7868,328,59.4017442548648,318,"Disponible"
11802,7868,136,31.6176855674712,126,"Disponible"
11803,7869,328,58.7325976288412,318,"Disponible"
11804,7870,310,96.2541707966011,300,"Disponible"
11805,7870,494,49.8474911757512,484,"Disponible"
11806,7871,169,99.8489831807092,159,"Disponible"
11807,7872,369,94.5559625339229,359,"Disponible"
11808,7872,326,37.1830016287277,316,"Disponible"
11809,7873,438,35.98607989843,428,"Disponible"
11810,7874,397,69.6645536925644,387,"Disponible"
11811,7874,438,28.9809148060158,428,"Disponible"
11812,7875,289,50.8425195992459,279,"Disponible"
11813,7876,384,63.7848171987571,374,"Disponible"
11814,7876,462,28.6718388670124,452,"Disponible"
11815,7877,428,67.5865818979219,418,"Disponible"
11816,7878,162,71.6159370786045,152,"Disponible"
11817,7878,331,49.5130977331428,321,"Disponible"
11818,7879,342,95.5398616206367,332,"Disponible"
11819,7880,234,49.2245819768868,224,"Disponible"
11820,7880,362,26.5602836327162,352,"Disponible"
11821,7881,385,74.9418770777993,375,"Disponible"
11822,7882,198,93.1172178825364,188,"Disponible"
11823,7882,129,38.0631607549731,119,"Disponible"
11824,7883,429,88.2215475197881,419,"Disponible"
11825,7884,127,51.3599795172922,117,"Disponible"
11826,7884,425,30.9625554655213,415,"Disponible"
11827,7885,441,65.0803323078435,431,"Disponible"
11828,7886,247,71.4556959224865,237,"Disponible"
11829,7886,479,16.4988898613956,469,"Disponible"
11830,7887,333,28.635002928786,323,"Disponible"
11831,7888,223,99.4027582462877,213,"Disponible"
11832,7888,382,13.9142595842713,372,"Disponible"
11833,7889,161,29.6375179081224,151,"Disponible"
11834,7890,365,48.5642002196983,355,"Disponible"
11835,7890,450,22.7553512901068,440,"Disponible"
11836,7891,191,83.2311252946965,181,"Disponible"
11837,7892,124,49.8208151082508,114,"Disponible"
11838,7892,403,28.3501165220514,393,"Disponible"
11839,7893,231,65.2550945349503,221,"Disponible"
11840,7894,278,92.883575335145,268,"Disponible"
11841,7894,168,29.2776764108567,158,"Disponible"
11842,7895,148,56.0351354535669,138,"Disponible"
11843,7896,239,43.4006951167248,229,"Disponible"
11844,7896,237,22.7924446342513,227,"Disponible"
11845,7897,216,71.4171679632273,206,"Disponible"
11846,7898,124,69.3413522560149,114,"Disponible"
11847,7898,312,35.5708766466705,302,"Disponible"
11848,7899,202,82.3690041550435,192,"Disponible"
11849,7900,300,54.9924941034988,290,"Disponible"
11850,7900,171,13.6075673362939,161,"Disponible"
11851,7901,147,60.8087971748319,137,"Disponible"
11852,7902,236,86.9851430587005,226,"Disponible"
11853,7902,163,49.2513031582348,153,"Disponible"
11854,7903,286,72.3270636983216,276,"Disponible"
11855,7904,215,94.5628805202432,205,"Disponible"
11856,7904,417,40.2033624704927,407,"Disponible"
11857,7905,326,68.3278311043978,316,"Disponible"
11858,7906,284,88.3507721067872,274,"Disponible"
11859,7906,247,35.1605365693104,237,"Disponible"
11860,7907,429,63.3357725746464,419,"Disponible"
11861,7908,261,81.5130925038829,251,"Disponible"
11862,7908,265,15.2646022412227,255,"Disponible"
11863,7909,247,75.4037461010739,237,"Disponible"
11864,7910,348,82.7002997160889,338,"Disponible"
11865,7910,440,49.7838724870235,430,"Disponible"
11866,7911,291,73.5609651310369,281,"Disponible"
11867,7912,428,81.0321072058287,418,"Disponible"
11868,7912,219,20.7542293850565,209,"Disponible"
11869,7913,424,73.8652140193153,414,"Disponible"
11870,7914,293,43.7682043761015,283,"Disponible"
11871,7914,212,21.1762561841169,202,"Disponible"
11872,7915,410,70.517931249924,400,"Disponible"
11873,7916,157,82.0780436741188,147,"Disponible"
11874,7916,419,45.6724856368965,409,"Disponible"
11875,7917,365,48.3563315530773,355,"Disponible"
11876,7918,416,47.2913793055341,406,"Disponible"
11877,7918,150,47.3290790076135,140,"Disponible"
11878,7919,205,44.9899342027493,195,"Disponible"
11879,7920,173,99.5273242762778,163,"Disponible"
11880,7920,191,41.2120439723367,181,"Disponible"
11881,7921,237,54.5252961455844,227,"Disponible"
11882,7922,437,45.9594102168921,427,"Disponible"
11883,7922,263,41.2711811281042,253,"Disponible"
11884,7923,478,36.3979251473211,468,"Disponible"
11885,7924,347,52.8422211122233,337,"Disponible"
11886,7924,374,22.7058565971674,364,"Disponible"
11887,7925,179,89.6039505372755,169,"Disponible"
11888,7926,295,64.5315191999543,285,"Disponible"
11889,7926,192,24.163014368969,182,"Disponible"
